SalePrice,LotFrontage,LandSlope,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,TotRmsAbvGrd,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,MoSold,YrSold,SaleType
187000,80,Mod,2Story,6,8,CBlock,TA,822,Gd,Y,1020,831,0,1851,0,7,2,440,TA,Y,42,7,2007,WD
173900,68,Gtl,2Story,6,5,PConc,Gd,750,Ex,Y,750,750,0,1500,0,6,2,564,TA,Y,35,8,2006,New
337500,96,Gtl,1Story,10,5,PConc,Ex,1700,Ex,Y,1718,0,0,1718,1,7,3,786,TA,Y,48,7,2009,WD
121600,51,Mod,1.5Fin,4,7,CBlock,TA,747,TA,Y,774,456,0,1230,1,5,1,305,TA,Y,57,8,2006,WD
136500,NA,Gtl,1Story,5,6,CBlock,TA,1050,TA,Y,1050,0,0,1050,1,6,1,368,TA,Y,319,1,2006,COD
185000,NA,Gtl,1Story,6,6,CBlock,TA,1442,TA,Y,1442,0,0,1442,0,6,2,615,TA,Y,0,2,2009,WD
91000,60,Gtl,1Story,3,4,BrkTil,TA,1007,Fa,N,1077,0,0,1077,0,6,1,210,Fa,P,100,5,2006,WD
206000,64,Gtl,1Story,7,5,PConc,Gd,1187,Ex,Y,1208,0,0,1208,1,6,2,632,TA,Y,61,2,2010,WD
82000,74,Gtl,1Story,3,3,Slab,NA,0,Fa,N,944,0,0,944,0,4,2,528,Fa,Y,0,7,2009,WD
86000,60,Gtl,1Story,5,6,BrkTil,Fa,691,Ex,Y,691,0,0,691,0,4,1,216,TA,N,20,1,2007,WD
232000,75,Gtl,1Story,8,5,PConc,Gd,1574,Ex,Y,1574,0,0,1574,0,7,3,824,TA,Y,104,7,2008,WD
136905,NA,Gtl,1Story,5,6,CBlock,TA,1680,Fa,Y,1680,0,0,1680,0,8,2,528,TA,Y,0,6,2007,WD
181000,43,Gtl,1Story,7,5,PConc,Gd,1346,Ex,Y,1504,0,0,1504,0,7,2,457,TA,Y,0,5,2009,WD
149900,65,Gtl,SLvl,5,8,CBlock,Gd,985,TA,Y,985,0,0,985,0,6,1,328,TA,Y,0,11,2008,WD
163500,NA,Gtl,1Story,6,3,CBlock,Gd,1657,Gd,Y,1657,0,0,1657,0,7,2,484,TA,Y,0,3,2007,WD
88000,21,Gtl,2Story,4,4,CBlock,TA,546,TA,Y,546,546,0,1092,0,6,1,286,TA,Y,0,8,2009,WD
240000,43,Gtl,1Story,7,5,PConc,Ex,1710,Ex,Y,1710,0,0,1710,0,7,2,550,TA,Y,48,4,2009,WD
102000,60,Gtl,1.5Fin,5,5,BrkTil,TA,1008,Ex,Y,1008,0,514,1522,0,7,0,0,NA,P,0,6,2006,WD
135000,115,Gtl,1.5Fin,5,5,CBlock,TA,720,TA,Y,720,551,0,1271,0,7,1,312,TA,Y,0,8,2008,WD
100000,75,Gtl,1Story,5,5,CBlock,NA,0,TA,N,1664,0,0,1664,0,8,0,0,NA,Y,0,5,2010,WD
165000,55,Gtl,2Story,6,7,PConc,TA,602,TA,Y,900,602,0,1502,0,7,1,180,TA,Y,0,8,2007,WD
85000,60,Gtl,1Story,5,4,BrkTil,TA,1022,TA,N,1022,0,0,1022,1,4,1,280,TA,Y,30,6,2009,WD
119200,60,Gtl,1Story,6,5,CBlock,TA,1082,TA,Y,1082,0,0,1082,0,5,1,240,TA,Y,130,11,2007,WD
227000,70,Gtl,2Story,8,6,PConc,Gd,810,Ex,Y,810,855,0,1665,1,6,2,528,TA,Y,45,11,2009,WD
203000,73,Gtl,1Story,7,5,PConc,Gd,1504,Ex,Y,1504,0,0,1504,1,6,2,478,TA,Y,66,6,2009,WD
187500,NA,Gtl,1Story,8,5,CBlock,Gd,1220,Gd,Y,1360,0,0,1360,1,4,2,565,TA,Y,0,8,2009,COD
160000,NA,Gtl,SLvl,7,5,PConc,Gd,384,Gd,Y,802,670,0,1472,0,7,2,402,TA,Y,0,5,2007,WD
213490,43,Gtl,1Story,7,5,PConc,Gd,1362,Ex,Y,1506,0,0,1506,0,6,2,440,TA,Y,20,4,2006,WD
176000,60,Gtl,1Story,4,5,PConc,Gd,1132,Ex,Y,1132,0,0,1132,1,5,2,451,TA,Y,64,6,2008,WD
194000,64,Gtl,1Story,7,5,PConc,Gd,1199,Ex,Y,1220,0,0,1220,1,6,2,632,TA,Y,54,7,2006,New
87000,52,Gtl,1.5Fin,5,5,CBlock,TA,912,Gd,Y,912,336,0,1248,0,6,1,160,Fa,Y,0,3,2007,WD
191000,43,Gtl,1Story,7,5,PConc,Gd,1346,Ex,Y,1504,0,0,1504,0,7,2,437,TA,Y,20,5,2008,WD
287000,NA,Gtl,1Story,8,6,CBlock,Gd,1565,TA,Y,2898,0,0,2898,1,10,2,665,TA,Y,72,5,2008,COD
112500,70,Gtl,1Story,5,5,CBlock,TA,882,TA,Y,882,0,0,882,1,5,2,461,TA,Y,0,3,2007,WD
167500,73,Gtl,1Story,5,5,CBlock,TA,1268,TA,Y,1264,0,0,1264,1,6,2,461,TA,Y,0,4,2010,WD
293077,71,Gtl,1Story,8,5,PConc,Gd,1638,Ex,Y,1646,0,0,1646,1,7,3,800,TA,Y,44,4,2008,New
105000,79,Gtl,1.5Fin,5,5,CBlock,TA,768,TA,Y,968,408,0,1376,1,6,1,240,TA,Y,0,4,2007,WD
118000,21,Gtl,2Story,6,7,CBlock,TA,672,Gd,Y,672,546,0,1218,0,7,1,264,TA,Y,28,5,2006,WD
160000,NA,Gtl,2Story,5,8,PConc,TA,686,Gd,Y,948,980,0,1928,0,10,0,0,NA,N,0,7,2006,WD
197000,102,Gtl,2.5Fin,7,3,BrkTil,TA,824,Ex,Y,1687,998,397,3082,1,12,2,672,TA,Y,63,8,2009,WD
310000,NA,Gtl,2Story,8,7,PConc,Gd,1338,Ex,Y,1352,1168,0,2520,1,10,3,796,TA,Y,55,11,2006,WD
230000,NA,Gtl,1Story,7,5,PConc,Gd,1654,Ex,Y,1654,0,0,1654,1,6,3,900,TA,Y,136,2,2006,WD
119750,50,Gtl,1Story,5,7,PConc,Fa,920,Ex,Y,954,0,0,954,0,5,1,240,TA,Y,0,6,2007,WD
84000,NA,Gtl,1Story,4,3,Slab,NA,0,Ex,N,845,0,0,845,0,5,1,290,TA,N,0,1,2009,WD
315500,89,Gtl,1Story,9,5,PConc,Ex,1620,Ex,Y,1620,0,0,1620,1,6,3,912,TA,Y,0,9,2009,WD
287000,NA,Gtl,2Story,8,5,PConc,Gd,1055,Ex,Y,1055,1208,0,2263,0,7,2,905,TA,Y,45,9,2008,WD
97000,21,Gtl,2Story,4,6,CBlock,TA,546,TA,Y,798,546,0,1344,0,6,0,0,NA,Y,0,5,2009,WD
80000,21,Gtl,SFoyer,4,4,CBlock,Gd,630,TA,Y,630,0,0,630,1,3,1,286,TA,Y,0,4,2009,WD
155000,88,Gtl,1Story,5,4,CBlock,TA,1134,Ex,Y,1803,0,0,1803,1,8,2,484,TA,Y,0,1,2006,WD
173000,NA,Gtl,2Story,6,8,CBlock,TA,800,Gd,Y,800,832,0,1632,0,7,2,484,TA,Y,40,7,2008,WD
196000,34,Gtl,1Story,6,5,PConc,Gd,1306,Ex,Y,1306,0,0,1306,1,5,2,624,TA,Y,63,8,2009,WD
262280,86,Gtl,2Story,7,5,PConc,Gd,1475,Ex,Y,1532,797,0,2329,1,10,2,514,TA,Y,121,5,2008,WD
278000,80,Gtl,1Story,8,5,PConc,Gd,2524,TA,Y,2524,0,0,2524,1,9,2,542,TA,Y,120,7,2009,WD
139600,NA,Gtl,1Story,3,5,Slab,NA,0,Ex,Y,1733,0,0,1733,0,8,2,452,TA,Y,0,6,2009,WD
556581,85,Gtl,2Story,9,5,PConc,Ex,1992,Ex,Y,1992,876,0,2868,0,11,3,716,TA,Y,108,7,2006,New
145000,57,Gtl,1Story,5,5,PConc,Gd,990,Ex,Y,990,0,0,990,0,5,2,672,TA,Y,0,2,2008,WD
115000,100,Gtl,1Story,5,4,Slab,NA,0,TA,Y,1771,0,0,1771,0,9,2,336,TA,Y,0,11,2009,WD
84900,60,Gtl,1Story,4,7,CBlock,NA,0,Ex,Y,930,0,0,930,0,6,1,308,TA,Y,0,4,2010,WD
176485,73,Gtl,1Story,7,5,PConc,Gd,1302,Ex,Y,1302,0,0,1302,0,6,2,436,TA,Y,22,8,2007,New
200141,103,Gtl,1Story,7,5,PConc,Gd,1316,Ex,Y,1316,0,0,1316,0,6,2,440,TA,Y,20,10,2007,New
165000,100,Gtl,2Story,6,6,CBlock,TA,816,TA,Y,1127,850,0,1977,0,9,2,540,TA,Y,52,6,2007,WD
144500,68,Mod,1Story,5,6,CBlock,TA,1216,Ex,Y,1526,0,0,1526,0,7,1,364,TA,Y,78,5,2010,WD
255000,90,Gtl,2Story,8,5,PConc,Gd,1065,Ex,Y,1091,898,0,1989,1,7,2,586,TA,Y,60,11,2006,WD
180000,104,Gtl,1Story,6,5,CBlock,Gd,1193,TA,Y,1523,0,0,1523,0,7,2,478,TA,Y,0,5,2008,COD
185850,43,Gtl,1Story,7,5,PConc,Gd,1364,Ex,Y,1364,0,0,1364,1,6,2,484,TA,Y,36,6,2006,WD
248000,NA,Gtl,2Story,7,6,PConc,Gd,973,Ex,Y,979,871,0,1850,0,7,2,467,TA,Y,98,1,2009,WD
335000,96,Gtl,2Story,9,5,PConc,Ex,1104,Ex,Y,1130,1054,0,2184,1,10,3,836,TA,Y,102,7,2009,WD
220000,NA,Mod,1.5Fin,6,7,CBlock,TA,854,TA,Y,1096,895,0,1991,0,7,2,432,Fa,Y,0,3,2007,WD
213500,41,Gtl,1Story,8,5,PConc,Gd,1338,Ex,Y,1338,0,0,1338,1,6,2,582,TA,Y,0,4,2010,WD
81000,120,Gtl,1Story,3,4,CBlock,TA,894,TA,Y,894,0,0,894,0,6,3,1248,TA,Y,20,8,2008,ConLD
90000,85,Gtl,2Story,5,5,BrkTil,TA,662,TA,N,1422,915,0,2337,0,10,2,560,TA,Y,57,9,2007,WD
110500,50,Gtl,1Story,6,6,BrkTil,TA,1103,Gd,Y,1103,0,0,1103,0,5,2,440,TA,Y,120,7,2006,WD
154000,NA,Gtl,1Story,5,6,CBlock,TA,1154,Ex,Y,1154,0,0,1154,0,6,2,480,TA,Y,58,11,2009,WD
328000,80,Mod,2Story,7,5,PConc,Ex,1306,Ex,Y,1306,954,0,2260,1,7,2,533,TA,Y,44,4,2010,WD
178000,59,Gtl,2Story,6,7,PConc,Gd,799,Gd,Y,799,772,0,1571,0,7,2,380,TA,Y,40,5,2009,WD
167900,80,Mod,2Story,6,6,CBlock,TA,780,TA,Y,798,813,0,1611,1,7,2,442,TA,Y,128,6,2008,WD
151400,42,Gtl,2Story,6,4,CBlock,Gd,942,Gd,Y,1291,1230,0,2521,1,10,2,576,TA,Y,20,6,2006,WD
135000,60,Gtl,1.5Unf,5,7,CBlock,TA,845,TA,Y,893,0,0,893,0,4,2,576,TA,Y,0,5,2007,WD
135000,72,Gtl,1Story,5,5,CBlock,TA,1048,TA,Y,1048,0,0,1048,1,6,1,286,TA,Y,20,6,2007,WD
154000,78,Gtl,2Story,6,6,CBlock,TA,727,Ex,Y,829,727,0,1556,0,8,2,441,TA,Y,0,5,2009,WD
91500,50,Gtl,1.5Fin,5,3,CBlock,Fa,810,Fa,Y,1002,454,0,1456,1,7,1,280,TA,P,0,8,2006,WD
159500,75,Gtl,2Story,6,6,CBlock,TA,690,TA,Y,698,728,0,1426,0,6,2,440,TA,Y,0,7,2009,WD
194000,74,Gtl,1Story,7,5,PConc,Gd,1240,Ex,Y,1240,0,0,1240,0,5,3,826,TA,Y,93,5,2007,WD
219500,75,Gtl,2Story,7,6,CBlock,TA,800,TA,Y,960,780,0,1740,0,6,1,240,TA,Y,0,7,2007,CWD
170000,60,Gtl,1.5Fin,5,8,CBlock,Fa,796,Gd,Y,1096,370,0,1466,0,7,2,566,TA,Y,21,4,2006,WD
138800,NA,Gtl,1Story,5,5,CBlock,TA,1096,Ex,Y,1096,0,0,1096,1,6,1,299,TA,Y,32,3,2006,WD
155900,37,Gtl,1Story,6,5,PConc,Gd,848,Ex,Y,848,0,0,848,1,3,2,420,TA,Y,0,5,2006,WD
126000,65,Gtl,1Story,5,5,PConc,Gd,990,Gd,Y,990,0,0,990,0,5,1,299,TA,Y,64,4,2007,WD
145000,80,Gtl,1Story,6,7,CBlock,TA,1258,Ex,Y,1258,0,0,1258,0,5,2,528,TA,Y,0,10,2008,COD
133000,75,Gtl,1Story,5,5,CBlock,TA,1040,Fa,Y,1040,0,0,1040,1,5,1,308,TA,Y,0,6,2010,WD
192000,70,Gtl,1Story,7,5,PConc,Gd,1459,Ex,Y,1459,0,0,1459,0,6,2,527,TA,Y,39,9,2007,WD
160000,80,Gtl,1Story,6,6,CBlock,TA,1251,TA,Y,1251,0,0,1251,1,6,1,461,TA,Y,116,3,2006,WD
187500,NA,Gtl,2Story,6,5,PConc,Gd,691,Gd,Y,691,807,0,1498,0,6,2,409,TA,Y,44,7,2006,WD
147000,73,Gtl,SFoyer,6,6,PConc,Gd,936,Ex,Y,996,0,0,996,1,5,2,564,TA,Y,0,4,2010,WD
83500,NA,Gtl,2Story,4,5,CBlock,TA,546,TA,Y,546,546,0,1092,0,6,1,286,TA,Y,96,5,2010,WD
252000,85,Gtl,2Story,8,5,PConc,Gd,1082,Ex,Y,1082,871,0,1953,0,9,3,1043,TA,Y,50,5,2009,WD
137500,24,Gtl,2Story,7,5,PConc,Gd,970,Ex,Y,970,739,0,1709,0,7,2,380,TA,Y,40,4,2006,WD
197000,37,Gtl,1Story,8,5,PConc,Gd,1247,Ex,Y,1247,0,0,1247,1,4,2,550,TA,Y,84,4,2006,WD
92900,60,Gtl,1Story,3,4,Slab,NA,0,Fa,N,1040,0,0,1040,0,6,2,400,TA,Y,0,6,2009,WD
160000,24,Gtl,2Story,7,5,PConc,Gd,600,Ex,Y,624,628,0,1252,1,4,2,462,TA,Y,48,3,2008,WD
136500,60,Gtl,1.5Fin,6,5,PConc,TA,1181,Fa,Y,1390,304,0,1694,0,7,2,576,TA,Y,0,6,2008,WD
146000,71,Gtl,1Story,5,8,CBlock,TA,864,Gd,Y,1200,0,0,1200,1,6,2,884,TA,Y,64,10,2006,WD
129000,74,Gtl,1Story,5,7,CBlock,TA,936,Ex,Y,936,0,0,936,1,4,1,308,TA,Y,0,5,2010,WD
176432,78,Gtl,1Story,6,5,PConc,Gd,1314,Gd,Y,1314,0,0,1314,0,6,2,440,TA,Y,22,3,2007,WD
127000,60,Gtl,2Story,6,7,PConc,TA,684,TA,Y,773,582,0,1355,0,7,0,0,NA,Y,0,3,2007,WD
170000,NA,Gtl,1Story,8,5,CBlock,Gd,1074,Ex,Y,1088,0,0,1088,0,5,2,461,TA,Y,74,10,2007,WD
128000,50,Gtl,1.5Fin,4,6,BrkTil,TA,672,TA,Y,757,567,0,1324,0,6,1,240,TA,Y,0,7,2009,WD
157000,82,Gtl,1Story,7,5,CBlock,Gd,1271,TA,Y,1601,0,0,1601,0,7,2,478,TA,Y,0,4,2009,COD
60000,60,Gtl,1Story,2,5,CBlock,TA,290,TA,N,438,0,0,438,0,3,1,246,TA,N,0,1,2009,WD
119500,61,Gtl,1Story,5,5,CBlock,TA,950,TA,Y,950,0,0,950,0,5,1,280,TA,Y,0,7,2007,WD
135000,70,Gtl,1Story,5,7,CBlock,TA,1010,Ex,Y,1134,0,0,1134,0,6,1,254,TA,Y,16,4,2007,WD
159500,79,Gtl,1Story,6,6,CBlock,TA,655,Ex,Y,1194,0,0,1194,0,6,2,539,TA,Y,0,7,2006,WD
106000,24,Gtl,2Story,5,5,CBlock,TA,630,TA,Y,630,672,0,1302,0,6,2,440,TA,Y,0,4,2007,WD
325000,98,Gtl,2Story,8,5,PConc,Ex,1463,Ex,Y,1500,1122,0,2622,1,9,2,712,TA,Y,32,4,2010,WD
179900,114,Gtl,1Story,7,5,PConc,Gd,910,Gd,Y,1442,0,0,1442,1,6,2,719,TA,Y,244,5,2007,WD
274725,168,Gtl,2Story,7,5,PConc,Ex,868,Ex,Y,887,1134,0,2021,0,9,2,422,TA,Y,100,9,2006,New
181000,NA,Gtl,2Story,6,5,PConc,Gd,924,Ex,Y,948,742,0,1690,0,7,2,463,TA,Y,48,11,2007,WD
280000,107,Gtl,1Story,8,5,PConc,Ex,1836,Ex,Y,1836,0,0,1836,1,7,3,862,TA,Y,185,3,2009,WD
188000,NA,Gtl,2Story,6,5,PConc,Gd,773,Gd,Y,773,885,0,1658,1,8,2,431,TA,Y,84,6,2008,WD
205000,80,Gtl,2Story,7,6,CBlock,TA,803,TA,Y,1098,866,0,1964,0,8,2,483,TA,Y,69,9,2008,WD
129900,73,Gtl,1Story,5,7,CBlock,TA,816,TA,Y,816,0,0,816,1,5,1,308,TA,Y,0,7,2006,WD
134500,66,Gtl,1Story,5,7,CBlock,TA,1008,Gd,Y,1008,0,0,1008,1,6,1,240,TA,Y,18,5,2007,WD
117000,90,Gtl,1Story,5,7,CBlock,TA,833,Ex,Y,833,0,0,833,0,4,1,326,TA,Y,0,8,2006,WD
318000,93,Gtl,1Story,8,5,PConc,Ex,1734,Ex,Y,1734,0,0,1734,1,7,3,928,TA,Y,0,11,2007,New
184100,NA,Gtl,SLvl,8,5,PConc,Gd,408,Ex,Y,779,640,0,1419,1,7,2,527,TA,Y,0,3,2009,WD
130000,57,Gtl,1Story,5,7,CBlock,TA,894,Ex,Y,894,0,0,894,1,5,2,450,TA,Y,0,5,2008,WD
140000,85,Gtl,SLvl,5,6,CBlock,TA,533,TA,Y,1021,580,0,1601,0,6,1,300,TA,Y,34,12,2008,WD
133700,70,Gtl,1Story,5,5,CBlock,TA,1040,TA,Y,1040,0,0,1040,0,6,1,286,TA,Y,0,7,2006,WD
118400,59,Mod,1Story,6,5,BrkTil,TA,1012,TA,Y,1012,0,0,1012,0,6,1,308,TA,Y,22,5,2007,WD
212900,84,Gtl,1Story,7,5,PConc,Gd,1552,Ex,Y,1552,0,0,1552,0,7,3,782,TA,Y,20,7,2006,New
112000,NA,Gtl,1Story,4,3,CBlock,TA,672,Ex,Y,960,0,0,960,0,5,1,288,TA,Y,0,10,2009,COD
118000,50,Gtl,1Story,5,9,CBlock,TA,698,Ex,Y,698,0,0,698,0,4,0,0,NA,Y,200,6,2009,WD
163900,NA,Gtl,SLvl,7,5,PConc,Gd,384,Gd,Y,812,670,0,1482,0,7,2,392,TA,Y,25,7,2007,WD
115000,60,Gtl,1Story,4,5,CBlock,TA,1005,TA,Y,1005,0,0,1005,0,5,2,672,Fa,Y,0,11,2009,WD
174000,53,Gtl,1Story,7,5,PConc,Gd,1373,Ex,Y,1555,0,0,1555,0,7,3,660,TA,Y,20,6,2009,WD
259000,182,Gtl,1Story,7,5,PConc,Gd,1530,Ex,Y,1530,0,0,1530,1,7,3,630,TA,Y,36,11,2007,WD
215000,59,Gtl,2Story,7,5,PConc,Gd,847,Ex,Y,847,1112,0,1959,0,8,2,434,TA,Y,48,7,2007,WD
140000,60,Gtl,SFoyer,5,5,CBlock,Gd,936,TA,Y,936,0,0,936,1,4,2,672,TA,Y,0,8,2007,WD
135000,65,Gtl,1.5Fin,4,3,BrkTil,TA,1122,TA,Y,1328,653,0,1981,1,7,2,576,TA,Y,44,12,2009,WD
93500,63,Gtl,1Story,5,5,PConc,Gd,974,TA,Y,974,0,0,974,0,5,0,0,NA,Y,28,9,2007,Oth
117500,90,Gtl,2Story,6,4,BrkTil,TA,1008,TA,Y,1178,1032,0,2210,0,8,1,205,TA,N,48,5,2007,WD
239500,80,Gtl,2Story,8,5,PConc,Gd,1128,Ex,Y,1142,878,0,2020,0,8,2,466,TA,Y,155,6,2009,WD
169000,57,Gtl,2Story,6,5,PConc,Gd,916,Gd,Y,916,684,0,1600,0,7,2,460,TA,Y,38,8,2007,WD
102000,60,Gtl,1Story,6,5,BrkTil,TA,960,TA,N,986,0,0,986,0,5,1,180,TA,Y,128,5,2007,WD
119000,80,Gtl,1.5Fin,6,5,CBlock,TA,1032,TA,Y,1032,220,0,1252,0,6,1,288,TA,Y,0,4,2008,WD
94000,54,Gtl,1.5Fin,5,8,CBlock,TA,780,Gd,N,780,240,0,1020,0,6,0,0,NA,N,0,5,2010,WD
196000,NA,Mod,1Story,6,5,PConc,TA,1567,TA,Y,1567,0,0,1567,1,5,2,714,TA,Y,32,5,2009,WD
144000,98,Gtl,1Story,5,5,BrkTil,TA,915,TA,Y,1167,0,0,1167,0,6,2,495,TA,Y,0,5,2007,WD
139000,60,Gtl,1Story,5,7,CBlock,TA,952,TA,Y,952,0,0,952,1,4,2,840,TA,Y,0,6,2008,COD
197500,NA,Gtl,2Story,5,7,CBlock,TA,780,Ex,Y,1088,780,0,1868,1,9,2,484,TA,Y,96,10,2009,WD
424870,77,Gtl,2Story,8,5,PConc,Ex,1466,Ex,Y,1466,1362,0,2828,1,11,3,1052,TA,Y,144,4,2007,New
80000,NA,Gtl,1Story,5,3,CBlock,TA,1006,TA,Y,1006,0,0,1006,0,5,0,0,NA,Y,24,7,2008,WD
80000,60,Gtl,1.5Fin,4,4,BrkTil,Gd,672,Fa,N,672,252,0,924,1,5,1,280,TA,Y,0,7,2010,WD
149000,52,Gtl,1.5Fin,5,6,BrkTil,TA,1042,Ex,Y,1042,534,0,1576,0,8,1,225,TA,Y,0,8,2006,WD
180000,NA,Gtl,1Story,6,5,CBlock,Gd,1298,TA,Y,1298,0,0,1298,1,5,2,403,TA,Y,26,5,2006,WD
174500,75,Gtl,2Story,7,7,CBlock,TA,704,Ex,Y,860,704,0,1564,0,7,1,234,TA,Y,0,7,2009,WD
116900,NA,Gtl,1.5Fin,7,7,PConc,TA,572,TA,Y,572,539,0,1111,0,5,1,288,TA,Y,0,8,2008,WD
143000,50,Gtl,2Story,7,9,PConc,TA,650,Ex,Y,832,650,0,1482,0,7,2,324,TA,Y,0,7,2009,WD
124000,57,Gtl,1Story,6,5,CBlock,TA,932,Ex,Y,932,0,0,932,0,4,1,306,TA,Y,0,11,2007,WD
149900,134,Gtl,1Story,5,4,CBlock,TA,1466,TA,Y,1466,0,0,1466,0,6,2,528,TA,Y,140,11,2006,WD
230000,90,Gtl,1Story,6,7,PConc,TA,1073,Ex,Y,1811,0,0,1811,0,6,2,470,TA,Y,0,7,2006,WD
120500,NA,Gtl,1Story,6,8,BrkTil,TA,816,Ex,Y,816,0,0,816,0,5,1,432,TA,Y,0,6,2008,WD
201800,NA,Gtl,2Story,7,6,CBlock,TA,864,TA,Y,902,918,0,1820,0,8,2,492,TA,Y,84,5,2008,WD
218000,90,Gtl,1Story,5,8,CBlock,Gd,1437,TA,Y,1437,0,0,1437,1,6,2,528,TA,Y,21,7,2007,WD
179900,85,Gtl,SLvl,5,8,PConc,TA,1219,Gd,Y,1265,0,0,1265,0,6,2,502,TA,Y,92,10,2008,WD
230000,34,Gtl,1Story,7,5,PConc,Gd,1314,Ex,Y,1314,0,0,1314,1,6,2,626,TA,Y,62,7,2009,WD
235128,92,Gtl,1Story,8,5,PConc,Gd,1580,Ex,Y,1580,0,0,1580,0,7,3,830,TA,Y,24,6,2008,ConLD
185000,76,Gtl,2Story,6,6,CBlock,TA,901,TA,Y,943,933,0,1876,0,8,2,540,TA,Y,69,7,2008,WD
146000,24,Gtl,2Story,6,5,CBlock,Gd,855,Fa,Y,855,601,0,1456,0,7,2,440,TA,Y,0,7,2010,WD
224000,NA,Gtl,1Story,6,7,CBlock,TA,1296,Ex,Y,1640,0,0,1640,1,7,2,924,TA,Y,0,11,2008,WD
129000,109,Gtl,1Story,5,5,CBlock,Gd,894,Gd,Y,894,0,0,894,0,5,2,450,TA,Y,0,5,2007,WD
108959,60,Gtl,SFoyer,4,4,CBlock,Gd,1198,TA,Y,1258,0,0,1258,2,6,2,400,TA,Y,0,1,2008,WD
194000,NA,Gtl,SLvl,5,7,PConc,Gd,1360,Ex,Y,1432,0,0,1432,1,5,2,588,TA,Y,180,6,2007,WD
233170,79,Gtl,1Story,7,5,PConc,Gd,1502,Ex,Y,1502,0,0,1502,0,7,2,644,TA,Y,114,9,2009,New
245350,64,Gtl,1Story,8,5,PConc,Gd,1694,Ex,Y,1694,0,0,1694,0,7,3,776,TA,Y,33,2,2010,WD
173000,58,Gtl,2Story,6,5,PConc,Gd,959,Ex,Y,959,712,0,1671,1,7,2,472,TA,Y,38,2,2006,WD
235000,120,Gtl,2Story,6,7,CBlock,TA,1127,Ex,Y,1236,872,0,2108,0,7,2,540,TA,Y,0,7,2008,WD
625000,118,Gtl,2Story,10,5,PConc,Ex,1930,Ex,Y,1831,1796,0,3627,1,10,3,807,TA,Y,76,7,2006,WD
171000,76,Gtl,SLvl,6,6,CBlock,TA,1096,TA,Y,1118,0,0,1118,1,6,1,358,TA,Y,0,7,2008,WD
163000,76,Gtl,1Story,6,6,CBlock,TA,1261,Ex,Y,1261,0,0,1261,1,6,2,433,TA,Y,0,11,2008,WD
171900,35,Gtl,2Story,7,5,PConc,Gd,625,Ex,Y,625,625,0,1250,0,5,2,625,TA,Y,54,3,2008,WD
200500,138,Gtl,1.5Fin,5,6,CBlock,TA,1598,TA,Y,1636,971,479,3086,0,12,0,0,NA,Y,0,3,2007,WD
239000,80,Gtl,2Story,6,8,BrkTil,Gd,952,TA,Y,1170,1175,0,2345,0,9,2,360,TA,Y,0,7,2006,WD
285000,85,Gtl,1.5Fin,8,5,PConc,Gd,1683,Ex,Y,2129,743,0,2872,0,9,2,541,TA,Y,33,4,2007,WD
119500,37,Gtl,1Story,5,5,CBlock,TA,876,TA,Y,923,0,0,923,1,5,1,264,TA,Y,0,10,2008,WD
115000,NA,Gtl,1.5Fin,6,8,CBlock,TA,818,TA,Y,818,406,0,1224,0,5,1,210,TA,N,0,12,2009,WD
154900,54,Gtl,1.5Fin,5,6,BrkTil,TA,731,Ex,Y,820,523,0,1343,0,7,1,186,TA,Y,0,7,2009,WD
93000,77,Gtl,1Story,5,5,Slab,NA,0,Gd,Y,1124,0,0,1124,0,5,0,0,NA,N,36,4,2006,WD
250000,NA,Gtl,2Story,7,5,Wood,Gd,1216,Ex,Y,1298,1216,0,2514,0,8,2,693,TA,Y,0,4,2006,WD
392500,64,Mod,1Story,8,5,PConc,Ex,1600,Ex,Y,1652,0,0,1652,1,5,2,482,TA,Y,53,11,2008,New
745000,160,Gtl,2Story,10,5,PConc,Ex,2396,Ex,Y,2411,2065,0,4476,1,10,3,813,TA,Y,78,7,2007,WD
120000,60,Gtl,1Story,5,6,BrkTil,TA,1120,Ex,Y,1130,0,0,1130,1,5,2,720,TA,Y,0,6,2006,WD
186700,50,Mod,1Story,5,4,CBlock,TA,1572,Gd,Y,1572,0,0,1572,1,5,3,995,TA,Y,263,5,2007,WD
104900,60,Gtl,1.5Fin,5,7,BrkTil,TA,784,Gd,Y,949,272,0,1221,1,7,1,392,TA,Y,0,3,2006,WD
95000,107,Mod,2Story,3,5,CBlock,Fa,978,TA,Y,1014,685,0,1699,1,7,2,420,Fa,Y,74,8,2009,WD
262000,89,Gtl,1Story,8,5,PConc,Gd,1624,Ex,Y,1624,0,0,1624,1,5,3,757,TA,Y,114,7,2006,WD
195000,68,Gtl,2Story,7,5,PConc,Gd,831,Ex,Y,831,829,0,1660,0,7,2,493,TA,Y,68,7,2009,WD
189000,60,Gtl,2Story,7,5,PConc,TA,994,Gd,Y,1028,776,0,1804,0,7,2,442,TA,Y,60,6,2010,WD
168000,NA,Mod,1Story,4,4,CBlock,TA,1249,Ex,Y,1622,0,0,1622,1,7,4,1356,TA,Y,0,3,2007,WD
